id,predicted_income,gender,salary_mismatch_ratio,turn_cur_cr_avg_act_v2,incomeValue,salary_6to12m_avg,hdb_bki_total_cc_max_limit,limit_to_salary,hdb_bki_total_max_limit,hdb_bki_total_pil_max_limit,age,turn_cur_db_avg_act_v2,per_capita_income_rur_amt,hdb_bki_active_cc_max_limit,salary_mismatch,dp_ils_paymentssum_avg_12m
121094,42488.77051985162,-0.0861685434245498,0.0316547599265748,-0.0415742497454603,-0.0264685553570724,-0.0274114860753312,-0.027523792768843,0.0256657453105092,-0.0166145941178691,-0.0026727081579194,0.0132585147786241,-0.0162540760352703,-0.0220468756189253,-0.015333211756323,-0.0170191930073734,-0.0078689557887965
56498,49606.1068109109,0.0866479496394225,0.038121439033757,-0.0505209600570397,-0.0273994134276711,-0.026402764696517,-0.0318594905423602,-0.0231360014028167,-0.0254727844701539,-0.031020898432133,0.0192376309627022,-0.0181800932698701,-0.0197320059640419,-0.0160103564960478,-0.0173713443642835,-0.0066175214209809
140922,65289.63269225838,0.0999913782716759,0.0379954241553756,-0.0276300826747831,-0.0370291318603289,-0.0224789226488292,-0.031099670299177,-0.0238039854452275,-0.0223732934793909,-0.0284838545927948,0.006650828356546,-0.0144766408059586,-0.0255513491196326,-0.018718584098627,-0.0144926037135805,-0.0064117591108507
90946,73169.0700124267,0.0705082057600739,0.0574101969274965,-0.0634086031055087,0.1035411878043955,-0.0223126230842089,0.0304465922547519,0.0488561649177512,0.0370871818625809,0.0480727189932531,0.0178070376082947,-0.0215041148851117,-0.0202188329356943,-0.018334233974449,-0.0130372256658968,-0.0048303098957606
94081,31588.502948633984,-0.0685465367597684,-0.2079447369447714,-4.6797878935726304e-05,-0.0217121901955084,-0.035185259734815,-0.0142692786470262,0.0032155918645949,-0.0132449058948233,-0.0019412625289729,0.013245111432865,-0.0124861742224428,-0.0116738747074975,-0.0118385421316697,-0.0259359964101802,-0.0214404762023158
146219,164073.5250546399,0.0792436126553083,0.0632435989911659,0.1445933796171084,-0.0299276894271141,-0.0114371866419812,-0.0268603696911804,0.0694103377907912,0.058743841598205,-0.0264400663708533,0.0067606131472436,0.0471423007826376,-0.0156445647630998,-0.0067971652255131,-0.0089615134979958,-0.0057420228748434
122150,170790.26147567987,0.0974943571875365,0.0637384487797029,-0.0306700551143937,-0.0349753120747072,-0.0164281280756749,0.0084248693411412,0.0879998395384476,0.1674058520677361,0.1712805642615197,0.0232879950781904,-0.014785564858071,-0.0219234901615463,-0.0114529066169673,-0.0106219717920275,-0.0056700700510408
105385,43727.7089693348,-0.0876419833425285,0.030483129586324,-0.0225814201844703,-0.0339473327136099,-0.0273843991655025,-0.0302721908941169,-0.022884719607686,-0.0185424614999121,-0.0204773603772857,-0.0013947457692886,-0.0263112757028224,-0.0201937493149879,-0.013080089367862,-0.0190687412420839,-0.0085320135489393
13942,53929.44395634977,-0.106153034541195,0.0323584314578946,-0.0238506345806668,-0.0379931029051594,-0.0228925758743874,-0.0273649456030002,0.0402719756021818,-0.0150598574055621,-0.0271162069775148,0.0319701034904738,-0.0135712635146722,-0.027413059854494,-0.0184975515760274,-0.0133601684469973,-0.0072306183089476
52914,55927.97173710117,0.07960805668175,0.0450218870790189,-0.0063493519266526,0.0448471565224379,-0.0277495150191198,-0.0380540530031967,-0.0248722909089907,-0.0277899569570831,-0.0259277356667702,0.018910858896786,-0.0093502283781871,-0.0183002782485956,-0.0183087797987188,-0.0171213792451628,-0.0073095061130101
132318,50362.832706461355,-0.0865165202018279,0.0484163491361139,-0.0527588624388001,-0.0342832424343711,-0.0262477528981343,0.069876369824175,-0.0078202079270558,-0.0251988666381304,-0.0175054589847791,-0.0292720604731179,-0.015815287927285,0.0278080617202146,0.1122961111710346,-0.0175113354557973,-0.0066880806666714
21320,79485.55779068224,-0.0706279486337737,0.052932505941919,0.0019281644646856,0.124218539223613,-0.0223906406420233,0.0098921273601698,0.0354217763727873,-0.0229975301117844,0.0634695091544746,0.0130754864288713,0.0009004189514014,0.035616607265401,0.0031291730970382,-0.0131072280606958,-0.0050275807040198
64821,28670.721057726063,0.0533943027098749,-0.1744833203583935,-0.0299978523103065,-0.0172740491675333,-0.0856345542566225,-0.016993513060539,-0.0473288297460024,-0.0164498367995101,-0.0154124455167417,-0.023270861471757,-0.0125401079624812,-0.0131129313410964,-0.0096693047497412,-0.036076806677099,-0.0175234697186119
137524,59540.427020935575,0.0708730513290919,0.0492014752045335,0.0009639454710114,-0.0076080771595054,-0.02911317504284,-0.02418478052617,-0.0196003244816931,-0.0210046530476096,-0.0251267530245763,-0.0320730865530578,-0.0183574335928733,0.0559227455356046,-0.012787033887469,-0.0169450510534369,-0.0082839872990579
94660,37436.9278955009,-0.0843360940594371,0.0285830707236941,-0.0419455833998074,-0.0376551279046912,-0.0256851084306887,0.0463078783087936,0.0242428121312189,-0.0207694861400107,0.0069641428821303,-0.0731927263125615,-0.0196952434077619,0.000306527433228,-0.0114416464960836,-0.0162784010007501,-0.0070782523790715
28645,81723.49257534492,0.1020090181233573,0.0385647012199932,-0.0274611735112383,-0.0371018836583086,-0.0222535613434856,-0.0306015591096618,-0.0238749743884549,-0.0222161560456049,-0.0285620418593744,0.0247417864645245,-0.014225804359251,-0.0257717750235485,-0.0186462760737181,-0.0139862902919821,-0.0064108887546429
106938,52938.02368070779,-0.0746192945863368,0.0394274888099438,-0.0410712303310038,0.1392189324257319,-0.026569146118645,-0.0085435640937126,-0.0197798979286717,-0.0283302255156721,-0.0237707269188687,0.008516802522258,-0.0303483956357614,-0.0213240553621095,-0.010641755414189,-0.0171224180154081,-0.005966343995568
117970,81877.33478615189,0.0951333730028481,0.0459346242239198,-0.0261135700971093,-0.0357802985659656,-0.0208908638196213,0.0730865721660269,0.0463213499936639,-0.0242616299104836,-0.0028522026946508,0.0226458706847271,-0.0137964590811502,-0.0232051063834447,-0.0092115915655895,-0.0134585975422007,-0.006442630400946
112293,83657.4248654976,0.1013479587701256,0.042370088349113,-0.0270029055143152,-0.0385063351915343,-0.0221365795318414,-0.0299786820918385,-0.0261614611411101,-0.0222294125975831,-0.0282970467559087,0.0327107443528424,-0.0142867875729887,-0.0223893041703534,-0.0183000410815694,-0.0135759440290282,-0.0063247548096797
39907,28421.413655538137,0.0633268697196334,-0.2070074145134524,-0.056447388786012,-0.0261142701299194,-0.0718434203749206,-0.0218765415403001,-0.0183442546027286,-0.0169235492289508,-0.0244736921376044,-0.089426461775035,-0.0198046794167935,-0.015400322148679,-0.0138882876056419,-0.0533234575425075,-0.0198756342222622
8068,35773.359862353456,0.0616858548356703,-0.1953898772546204,0.002060275388828,-0.0184986570101611,-0.0401179940181937,-0.0141733098137447,0.0254698443343294,-0.0147227905580512,0.0161740342400777,0.0118624961482199,-0.0081374205912607,-0.010339900118349,-0.0066184237277359,-0.0253857117789393,-0.017049190578574
23,46816.31879427458,-0.1018004796683283,0.0340422293302276,-0.027827595457699,-0.0403157037533248,-0.0239778943231987,-0.0308994682623982,-0.0269981413477749,-0.0214391559293261,-0.0295885359687648,0.0278293298607617,-0.0149054495809227,-0.0205261610991305,-0.0184026338674255,-0.0152700902121997,-0.0073938147815429
64398,67792.01502185492,0.0565534591610022,-0.0629822557244838,0.0032207469413709,-0.014306388914416,-0.0277951184166129,0.0205564886450124,-0.0063799678628053,-0.01357883121767,-0.0139522921704033,0.0058166579623038,-0.0098549703772978,-0.0088958499364434,0.0304974243913721,0.0041511221708077,0.0166440140850894
137377,88551.29390257515,0.0455632153867755,-0.0760837283706177,-0.0178254418989533,0.0756517952053877,0.1444105747477636,0.0247593401829363,-0.019049424042375,-0.0203231923478997,-0.0088409531576543,0.0146912698863103,-0.0127811980424577,-0.0124502867255747,0.0170892880247814,0.1081694863002524,-0.010150505275741
6001,42659.94261229327,-0.1029982761614338,0.0292639925221343,-0.0271668751915636,-0.0371653878604099,-0.0241468654228524,-0.0236721019566689,-0.027232892285021,-0.0215215357807709,-0.030843804246177,0.0251187334251266,-0.013858063784942,-0.0251082898321428,-0.0093854914424379,-0.0162023984079042,-0.0072882477747526
137370,40859.360138525386,0.0600374118372784,-0.20223835685726,0.000180813029213,-0.0168470805269656,-0.0368131815529556,0.0147769993577783,-0.0038145018639735,-0.014586330649259,-0.0069615530188361,0.0063702927068713,-0.0110099522193184,-0.0089557642963638,-0.0103603771652335,-0.028253574388846,-0.0368711308170035
8166,43192.00814341848,0.084382641226724,0.0338358621437652,-0.0571244323817018,-0.0325548496488396,-0.0281283180091652,-0.030819149097204,-0.0245051783615141,-0.0207672227500745,-0.0271775903593219,0.021701945208402,-0.0199445556208463,0.0019250514854081,-0.0178307633853822,-0.0165874485046687,-0.0075982851766588
58156,107005.12957960796,-0.0835878824873975,0.0571211422818507,0.1572673865256094,-0.0325341004371788,-0.0210063584696689,-0.0248643396639058,-0.0164941446599606,-0.0217977394541904,-0.0178702050045846,0.0038178473893294,0.0502382742203132,0.0543992010436804,-0.014026571772091,-0.0176180535546,-0.0049261537139553
143962,47612.933766314425,-0.1068403612054399,0.0305298010114198,-0.0281904785360884,-0.0398070301054334,-0.0236535045982256,-0.0316110033633111,-0.0270289295203255,-0.0214069310526149,-0.0288314518269736,0.0280422642624092,-0.0140233583561957,-0.0278922906808796,-0.0181328579212327,-0.0148401630307129,-0.0074436321955334
81559,55417.440082125846,0.0583796105477063,-0.0716513197131704,-0.0308094777639606,-0.0181199084565434,-0.0303107310089438,-0.0165399344594256,-0.0077274709692497,-0.0151606309737084,-0.014059587062618,0.0198354734873911,-0.0161633001107616,-0.0104670914639264,-0.0117501549788543,0.0005095975824932,0.0338668357720864
1322,40021.537991492136,-0.1049772356131104,0.0273934381477842,-0.0292543307243182,-0.0376077114352193,-0.0238697628467807,-0.031951546951913,-0.030539728535469,-0.0217175753385858,-0.0237608047160441,0.0063050159833272,-0.0134432150082087,-0.0271756742830749,-0.0179038395043667,-0.0164389798295634,-0.0073166833874265
97461,91656.49934274936,0.1040879738348568,0.0495255698110844,-0.0280971214329668,-0.0317364354950088,-0.0189561585351634,0.0131685869263987,0.0560814043586688,0.057817673095589,0.0107586206222659,0.0260792484447715,-0.0137229896632404,-0.0198078885526529,-0.0080288691937404,-0.0126128838521701,-0.0055619136125586
7847,411207.228203601,0.0814487651422734,0.0936654779077993,0.2682329192950107,-0.0410767903738026,-0.0035802292272433,0.1322968522358994,0.0913015164340924,0.1895356965721344,0.0533328675172377,0.0136860826353779,0.1407168969825533,-0.0152769148315805,0.1207687049076925,0.0028533476787934,0.0031851501393474
95407,114859.1434107636,0.0424148067950585,-0.0099354643162244,-0.0051734985969913,0.0639503067888202,0.1470741738415906,-0.0162453756794646,-0.0106370831899693,-0.0257208869001622,-0.0081205090858194,0.0137747950690817,0.0113838683341063,0.034242395463408,-0.0099599984181566,-0.0325623410306364,0.0601133580002347
12081,49247.967767643575,0.099186705474075,0.0378221273832776,-0.0281122852152866,-0.0346880097028391,-0.022872699762023,-0.0338680005586521,-0.0312322218535638,-0.0238215515869996,-0.0311890525193615,0.0239960806262043,-0.0133942658015486,-0.0072863838649238,-0.018118976770816,-0.0149135203065363,-0.0064632935781329
6072,33294.36129464422,-0.055424929944276,-0.1693508785808194,-0.0163097995262474,-0.0220491697110039,-0.0335375402027385,-0.0232990264510724,-0.0135055071057405,-0.015664080385994,-0.021865617970749,-0.078817703833563,-0.0184094104112713,0.0461696716757846,-0.010697664870535,-0.0226606954588588,-0.0096300133481635
20863,104039.41763555404,-0.0765767579819561,0.0486000266181416,0.0963378797740097,-0.0219398480680317,-0.0191735612765441,-0.0229101946944631,-0.0158353460302198,-0.0193144908959577,-0.0245401849951321,0.0129022323658866,0.012789521399555,0.0553751185763817,-0.0124773271745735,-0.0156413022391703,-0.0073636040182786
103598,179146.46762336435,0.0963450102784329,0.0628246620948952,-0.0288244675046868,-0.0380732298823687,-0.0154686285132103,0.0427202075248252,0.1090955130870088,0.1998404971038444,-0.0533649265442768,-0.034576810716938,-0.0177859016747595,0.0692327406931398,0.0089154578077527,-0.0115642699932811,-0.0047788139851187
32159,119018.53980715112,0.0892813833329141,0.0553359621201409,-0.0267081122492607,-0.0354338825814273,-0.0152190992936241,0.0621880644463874,0.0554275233969947,-0.0267320791449354,0.1212114288396932,0.0242497746194767,-0.0153735734841275,0.034424156043897,0.0737386303454394,-0.014297618555185,-0.0054588279619852
34832,73970.33680305054,0.0876667471491685,0.0623726837521172,-0.0527727534400098,-0.0221839704468015,-0.0207020994490944,-0.0309159750785601,0.0716972952697426,0.1258675343540039,-0.0096706094569929,0.019190699141973,-0.0195741345564418,0.0192470299283836,-0.0133302963941742,-0.0140068501005559,-0.0054395332198407
42933,53347.31325187778,-0.0983310722337067,0.0336943016788093,-0.0304730371742503,0.0527862599443088,-0.023433809960978,-0.034558200494502,-0.0296806245984834,-0.0242980292404517,-0.0297930333096383,0.0253123446580707,-0.0131098700288384,-0.0281874446306227,-0.019266111221148,-0.0155735020747572,-0.0072829057866011
114924,112204.55183337082,-0.0554037530481465,0.0389258901411333,0.1227205563617703,-0.0266454175978444,0.1262551594439486,0.1018521641862549,-0.0227440945471234,-0.0364748081813988,0.007194593470224,0.0086137899310235,0.0824053943938011,0.0300703528321608,-0.0173080912697017,0.0662474832018978,0.0272668985624261
110888,27040.213038072463,-0.0672898194060497,-0.1590570233446774,-0.0550825035838839,-0.0249723521094301,-0.0312172558624182,-0.0215179604414715,-0.0143341472997661,-0.0163764794426088,-0.0155574283029404,0.0157102264002554,-0.0178680199755508,-0.0118201215866016,-0.0128801175860757,-0.0237106987324085,-0.0071183992609955
48021,36498.50836796087,0.0629247701418707,-0.1443236174706154,-0.0505428235618001,-0.0210261949855129,-0.0322462116357491,-0.0213888451948731,-0.013925881787786,-0.016504332126858,-0.0221315068324976,0.017208302616393,-0.0176946922909131,-0.0136962145631848,-0.0136179909178694,-0.0259427834149562,0.0015511199303245
116130,88221.50299956871,0.0998387810575383,0.0425682855593066,-0.0264479297763515,-0.0385487879498344,-0.0223218507186057,-0.0309040689676735,-0.02496266702394,-0.0222400866890101,-0.0284726488575822,0.0345406456625574,-0.0144501531722423,0.0454784646126789,-0.0184672715252252,-0.0132740357154798,-0.0058675369264257
29916,98098.69005153794,-0.0970558745451969,0.0498520875967102,-0.0251940597913835,0.0060435190089117,-0.0206920216926543,0.0489516285938657,0.0358522695973346,-0.0224855397398219,0.1219677052981691,0.0118265486491468,-0.012978690178626,-0.0123861051262936,0.007149937618109,-0.0143105438972109,-0.006271521422351
24804,69659.56938730081,-0.0546033190698551,-0.0778357665839211,-0.0234309524611274,-0.0190400118316861,0.0766985540304049,-0.0188084562698704,-0.0099675554956902,-0.0174269437604583,-0.0160205087071116,0.0187234868440047,-0.0153534902827263,0.0498094295747474,-0.009438333687395,0.1164905683858407,-0.0134081460211299
134170,63125.0952923711,0.0920756512251688,0.0398842419801457,-0.0264999917698084,-0.038850172879054,-0.0223966226253321,-0.0291718595895153,-0.0225900658830654,-0.0223609783364556,-0.0288116695180196,-0.0767810294624535,-0.0147407947691419,0.0452348310022281,-0.0185575644404794,-0.0136742929780308,-0.0058676053215463
91613,157480.867340628,0.0892794742203339,0.0696464886905768,-0.0370970821953936,0.0016067513919618,-0.0143464657416785,0.1696861117992611,0.081990315121116,0.0667484696291906,-0.0022399052593745,0.027287984893312,-0.0174672652512522,0.0727647901240901,0.1368513071054699,-0.0112402698670534,-0.0038003690974861
25002,135859.77844974562,0.0667303125313634,0.0643780656472875,-0.027632075809207,0.1276255330938584,-0.0225093353978092,-0.0225932555653902,-0.0220859746089657,-0.0265047112845897,-0.0231555901251969,0.0092594811713859,-0.0262013974000726,0.0546646461342952,-0.0142701628001882,-0.013832089733638,-0.0052514072578504
127543,38176.3192846021,-0.0919778947864671,0.0280705312966302,-0.0277429465306473,-0.040865037074784,-0.0241484433973429,0.0055783331939403,-0.0282729970328358,-0.0182442093923482,-0.0180992465978052,-0.0736683689310157,-0.0124343406460788,-0.0275739845578082,-0.0174674653464735,-0.0170577260300826,-0.0073084987160316
53253,88550.86879262299,0.0481209828808296,-0.077315426059081,0.0562075840867819,0.0166923516343519,-0.0259945999456491,-0.0185885031110244,-0.0040457183994683,-0.0162108556750055,-0.0126347310878992,0.0134582079319256,0.0102703810311475,-0.0117999667073742,-0.0113514408279566,-0.0042091531675733,0.0844838796118408
4821,80341.687157242,0.1003864760839225,0.0575418457799341,-0.0270186398334497,-0.0319291781066702,-0.018326637601736,-0.0361513847475975,0.0777366295420416,0.1015141279901217,-0.0339344526857739,0.0247454319235506,-0.0152640266755991,0.0592709120069746,-0.0198035878641291,-0.0112098568541963,-0.0055668565903438
66727,52119.9907158752,0.103044066589513,0.0357173196591113,-0.0288765675573999,-0.0351063804816999,-0.0222956479160683,-0.0338347263347854,-0.0340646394169509,-0.0234760709252042,-0.0299472788982105,0.0312410632588491,-0.0137248145005299,-0.0252142589379223,-0.0178359236356375,-0.0147675601750221,-0.0063676127279787
101114,61082.0296142799,0.0996173029121857,0.0363334053148038,-0.0244634062076094,-0.0360183940344543,-0.022194714293867,-0.0282016337752407,0.0159332102376795,-0.0181075172554656,-2.377690358539003e-05,0.0309663555353728,-0.017620649926025,-0.0210756224417537,-0.0173330563394424,-0.0142635004710254,-0.0066545797640243
45661,37268.16530584519,-0.1032017938960909,0.026290490009663,-0.0280382163796887,-0.0371687130877455,-0.0237902451543131,-0.031978318232958,-0.0286618232977413,-0.0216213298406758,-0.0272222158381128,-0.0525753818909301,-0.0135320244701691,-0.0252652253394146,-0.0182162182300328,-0.0153591148465146,-0.007487346688508
